id,tweet,hs_label
6723,اخر الشهره المبنيه جهل الشعيب سحب بالشعيفاني لين قمطه العافيه الاشكال حرام تستضاف وحرام تنشهر جاهل مستوا فهمه مايتجاوز زلزله وطقتها مشاهيرنا يفشلون ياخوان,0
6724,داخل الجامعه,0
6725,ثانكيووووو  انتا احسن,0
6726,هههه,0
6727,للاسف العيال والبنات قاموا يتنافسون الانحطاط الاخلاقي وقله الحياء,1
6728,ههههههههههههه اخر مباراتين ملعبكم شيء انتو ركن يا رجل بوغبا مل طريقه لعبكم ويبا يطلع,0
6729,ههههههههههه استغفرالله دقايق بالضبط وقاموا رقدوا,0
6730,صوووتها لحاله بيخليك تستفتفرررررغ,0
6731,هزلت والله  الله ياخذ هالعينات,0
6732,اللا استضافه سعود ال ثاني ومدحه جمال ريان يحبون اللا يجلدهم حمير الشريفه اسامه فوزي يتحدث قطر وخديجه قنه,1
6733,يع مخفات يارخيصات الله يخلف اهاليكم الوحده لاعاد تفكر لاباهلها ولابربها اهم شي تتبع غريزتها,1
6734,قليله الحياء والدين رخيصه وتافهه,0
6735,اللي تغلط تتحمل الي يصير ماتمثل بناتنا كلشششش,0
6736,تضحك لاني فقدتهم,0
6737,يفشلون مرا المشفوحات الشفاحه شيء يسوا ,1
6738,اقول اصملي,0
6739,تعال انا اعبيلك كوبايه لبن تاخدها وانت ماشي,0
6740,شين غيره العيال الاسبوع اللي فات يوم تخقون غمزه الهنديه ماقلنا شي وخقينا ٠ ويوم شفتوا البنات خقوا طلعتوا الفتاوا والاحكام امور الدين اللي درستوها,0
6741,سامج يجيب المرض,0
6742,عشره عمر تويتريه,0
6743,حاجه كدا الماشي الشغل الجديد وبنفكركم ان عروضنا لسه مستمره,0
6744,يسستاهل القصصف هالشويرد السخيف مانسينا كلامه ابو نااصر اللي حذفه الجلد ويسب جمهوره للان  برد قلبي,0
6745,الهاشتاق مليان كميه قذاره سفاله زباله تعليقات البنات اعوذ بالله رحمت الا امك وابوك يوم يشوفون كلامك يا المشفوحه انت وياها,1
6746,يع,0
6747,مين مفهم الناس انو لازم نلبس احلا حاجه الجامعه فكره بتقدر تيجي الجامعه شبشب,0
6748,بطلقها واتزوج,0
6749,اقول تكرمنا بسكوتك,0
6750,وحده تقول قطعت الشارع وجا واحد مسرع بيصدمني بعدين خفف السرعه ونزل القزاز حسبته بيعتذر قال البسي كعب ياحماره عشان نشوفك,0
6751,صايمه وين طلعتو انتو,0
6752,طيب لاعبكم الكلب عبدالله الفهد عطب فيلانويفا بيغيب ثلاث اسابيع,0
6753,بصراحه يستاهل اللي يطلع برنامج شعيب معروف شعيب يبي يستفز الشعب السعودي المفروض نصيحه للسعوديين لاحد يطلع برنامجه المخيس,0
6754,ييييععع ودي اطعنها,0
6755,ماكرهني الحب الا انت,0
6756,طفش يجي فويز للمحترمين مابي مبزره وقله حيا اطعنكم واحد واحد,0
6757,ايي والله فريق جديد واداره جديده ماخربها الا,0
6758,فيني نووومه سكتو,0
6759,ازدياد عدد المقاعد النيابيه شفنا الخير موافقون موافقون,0
6760,والله حكم عسكر,0
6761,بالفيديو المهم,0
6762,تهبا كريم حلال,0
6763,استح وماراح ابلك اعرف انها مزوح,0
6764,اجل بنصير عفافيش,0
6765,وش دخل امك بالسالفه ترا مو الناس اهلك يمشوا هيءه,0
6766,استحي وجه عيب وش الي ياعمري لاهو محرم ولاشي الحمدلله عافانا,0
6767,الي اسمها تقهرر,0
6768,حبيبي للاسف اني اقضي الخط بتويتر,0
6769,دايم الكويسين مايكثرون محاضرات حدهم حدهم محاضره باليوم اقصدني طبعا,0
6770,اخخخخخ ليش ماقلتهاا,0
6771,قسم بالله متخلفااااااات,1
6772,هذا استضفتوا كاس العالم بييك الخبر شاء الله سحب تنظيم مونديال كاس العالم جطر بسبب دعم الباكستاني حمد للارهاب,1
6773,شو هالزمن الريال مستحي والحريم يتغزلن حيه مستحه,1
6774,وش صاحي انت الكلام واضح,0
6775,لعنت الله يا ممحونات اقسم بالله ثلاث سنين حرمت الجنادريه بسبب العينات الوصخه ذكور واناث عزتي للي رباكم,1
6776,التربيه,0
6777,وين وصلتي وين وانتو صفرر اسيا وين,0
6778,نابحوا القطريين مايصدقون لازم يرزون اعمارهم وهذاك فاضي يسوي فيديو انزين وبعدين انت شكو يالقططري,0
6779,اختبار الثقافه ورقي وبمبنا,0
6780,قليلا الحياء ياناس,0
6781,الهندي قاعد يثبت لكفيله الخروف صديقه يذبحه,1
6782,انت وانتهينا,0
6783,ضع قدميك كلام مبغضيك وستعلوا لتدوسهم,0
6784,منظرهم مقرف لابعد حد,0
6785,تهبين تضبطينه تطلقنا عيب تحبينه وراي,0
6786,امال ايه يعني,0
6787,الاصدقاء الزمن هذاااا ٩٩ مءه للمصلحه للاسف,0
6788,والله يبغالك كوع خشتك عشان تعرف تعثرب,0
6789,قسم با الله عيبييييييييب الي قاعد يصير ضحكتو العالم ياشباب خاقين وحده يا بنات خاقات واحد مالكم اي هدف با الحياه,1
6790,شفيني اقوم النوم متنرفز ومنغث,0
6791,ناس فوبيا خايفه تكون تقيله ال قدامها مش تناكه والله,0
6792,يارب زوجني,0
6793,ياعزيزتي ياصخله والله العظيم ان العلك وطقطقته الي تسوينها تفقدك انوثتك واحترام الغير جعلك تشرقين بالعلكه ونرتاح عيب جعلكن ماتكثرن,1
6794,قلبي يبقا للحب الاولي اولي,0
6795,مخرررج عساااه يتكسر حوض السمج ماالك,0
6796,صداقه وعشره نشات حراااااام تذبحووووه,0
6797,انت شكل للسانك طويل ومااتحترم اهلها تحترمها اعوذ بالله,0
6798,مساكي سعاده قلبي شفتي الخيانه والقذاره المهم ان الممثل الفاشل ده عامل برنامج اسمه المخبر قناه اون وعامل البلد وللعلم ينارجي برضو بلاعه الخيانه اللي طفحت بمصر,3
6799,اوفر وضعكم وثانيا اللي يسبون السعوديات نسينا ام غمزه فسدوا حلقكم مسوين طالعين,0
6800,اسكتي لايجون القصيم ويشفوني تراني متوتر,0
6801,مافيه الجمال البنات يحبون يبالغون,0
6802,انا توقعته يبيع,0
6803,زين طاح الوزار,0
6804,رقمه انا هصالحكم,0
6805,سحب عليييه  الريال توه بتنزل دمعته لماذا هااذا التصرف ياريكي,0
6806,للليييييييييششششششش ززززفت,0
6807,هيدي مش مقدمه نشره اخبار هيدي مءخره نشره اخبار,0
6808,طبعا اايد الخفه اللي سووها البنات والتصوير للرجال  الله ماتعرفون الاحكام والدين يالشباب جاء الشي ربي امر بغض البصر الجنسين لاتحلل وتحرم وصل,0
6809,يحول ذالحريم ماكنهن شايفات خير خلاص ليه لهدرجه يعنانون قحط الجمال والله مصيبه ويله بكره يجينا خبر جايه مرض عيون هالحريم اللهم اني استغفرك,0
6810,الكسل والفشل,0
6811,ايهه يقلبي يمسك شفتي انك دايما ان ماي مايند,0
6812,للاسف اناس كثر يحافظون بيوتهم وخارجهايفعلون الافاعيل غيرمكترثين بالادب النبوي فانانيه وقذاره ولامبالاه كراهيه جميل وحقد وجهل مطبق,0
6813,الله يلعنك يا مكمان انت وافكارك اللي تقهر,0
6814,منظر البنات متجمعات منظر مقزز اعوذ بالله ماتدري الانثا ان عزها بعفتها وكبرياءها وعدم الالتفات احد,1
6815,لازم يعجلون قوانين التحرش هالنويقصات اشغلونا وين مانروووح,1
6816,ماركي صحابك اللي موالف تجوز معاهم كامل المغامرات ديالك,0
6817,سءال ايفانكا يمثل الشباب السعودي الكون صرنا مضحكه للعالم يومين طالع هاشتاق ضد البنات بيومين يردون بهاشتاق ضد الشباب المساله صارت صوره الغالبيه شباب وبنات السعوديه اخلاقهم بسببنا,1
6818,فحل يتجسس الخادمه تنظف عاريه يغويها يشق كسها الفليم كامل الفليم كامل,0
6819,رغم كرهي لفكره السلطه اخلاق الناس الوضع فعلا فعلا يحتاج هيءه تظبط المراهقات والعجز المم عيييييب ا,1
6820,تستخدمو غوغو,0
6821,انششهد البششع,0
6822,الله جد قرف,0
6823,تقولي مدام زعلانه للحين تحبيني  يعمي ابي الفكه منج,0
6824,صباحكم سعاده استنشق راءحه القهوه سيده الاوقات تعرف تعاقب عشاقها نسوها تعلم القهوه تغير,0
6825,يلعنم النشبه,0
6826,طيب مزيون ماشاء الله  اوفر اللي تسوونه,0
6827,ادعمكم ببعري وقسم بالله حسافه ياخساره عمري الي تشجيعك وموازرتك الباطن الباطن رايح جاي نعنبوكم استحو تبون الناس تدعمكم شوري امسحو التغريده المثبته,3
6828,مادري ليه دايم يخلون بالور يدخل بالاخير المباريات,0
6829,خللااااااااص تكفون لاتنشرون صوره,0
6830,ماطلع زين,0
6831,انت شايف لحيتك اللي خلصت الصبغه  تجيب الزوووووعههه,0
6832,تجيك وحده مريضه شبيهاتها يقولون ضد القياده القياده حرام يحرمون كيفهم ناس متخلفه بشكل فضيع,1
6833,والله ياهو غباااار,0
6834,السعوديين مافي كرامه تاق قطري عادي راز ويهه ابي اصير رفيجكم اذذذذذذذلف,1
6835,ايتنح الهم ومتنك ليش  يعني امه انكليزيه يعتبر احسن البقيه,1
6836,هذولاالبنات اللي يصورونه مافيهم خجل طيب واللي معاهم الرجال ينكرو تصرفاتهم,1
6837,اكيد انا داءما اترفه لان تربيته باينه ماشاء الله واخلاقه واعتقد انه اجنبي مجنس,0
6838,قلبيييييي,0
6839,سءال البنات الا بتحط حظظات فا رجليها بحس ها زا الحنطور والله,1
6840,يا اخي ارحمني يا اخي ارحمني,0
6841,بنات بتعمل حركات جدعه مبتجيش اتخن شنبات,0
6842,عذرا سوريا  خونه  بمقدورنا فعله الضغط الزر تعبيرا الغضب,1
6843,هين بوريك بعلم تورغي,0
6844,ابغا افهم شي واحد يعني وش وش اخر حبه خلاص بتموتون ارفعوا علومكم الله ياخذكم تافهات عيب عيب,0
6845,ليش تتعبين الدراسه ريحي احسن,0
6846,روحي جزاتي,0
6847,كفايه متبقيش طماعه,0
6848,هوا ترم زباله انا عارف,0
6849,الله ينصرها والله تبكي قلب وهالرجال لاهو مخليها تطلب رزقها ولاهو صارف كلامها خير,0
6850,خياس,0
6851,تنقرض عيناتك,0
6852,يمممه,0
6853,زي الوضع اللي الصخله فوز الفهد والصخله الثانيه شيلاء سبت شعب مشفوح الاخر  حلو اعترضنا تو متش اللي يصير,1
6854,طريقه لتشبيك بسلوب قديم احب اقولكك زق تنسا تودي اختك خليها تتغزل الرجال فيس يتفل تفله بحجم وجهكك,0
6855,هتوحشني,0
6856,يقال ان الحياء انتحر بعض النساء والبعض مجرد اثبات لصحه العباره,1
6857,الملك يملك المقاعد يجلسون دميه كفانا خداع,5
6858, يقولها انتي الوحيده بقلبي  قلبه باب المول ماتجي بنت يفتح لحاله,0
6859,اها جاتلا انا ومش عارفه افتح كتاب ويالنسبه للحقيره فها ضايعه وبتنسا حاجه حاليا وتلاقيها نسيتك دلوقتا ايه ده مريم عامله ايه وحشتينا وحشتينا وحشتينا,0
6860,ليشش شايفناا انت ووجهكك,0
6861,شوفك ثور وجري جدامه وجرب حظك,0
6862,,0
6863,ابغا اكتب تعليق او تعليقات فضيله بناتها اذا كتبت ماراح اوقف,0
6864,ماسودان والله,0
6865,العربي,0
6866,شالفايده مودل وغرورج كثر شعر اباطج,0
6867,عدنا والعود احمد اهلا بالم الاذان اللي يجي بدايه ونهايه الشتاء,0
6868,ياكرهي للمزح اللي,0
6869,احلا اقتحام القاءد برلين,0
6870,الرجال الواحد كنت كرباج,0
6871,انت,0
6872,تعليييق,0
6873,كبار الشخصيات بتحصلي الاودي,0
6874,استودعتكم الله دعواتكم اغتصب الاختبارر,0
6875,غرد بفيديو,0
6876,اشهد انش صادقه وش الانحطاط,0
6877,قررت اكون مخرج الطريقه الهنديه واخرج فيلم اوضاع اليمن,0
6878,البند ال انا اءيده وبقوووه الا المساس بالسياده وملف موجود درج مكتب ترامب امريكا تماطل بالصلح لمصلحتها امريين اولا تفكك الخليج وثانيا حلب اموال الخليج يعني نقدر نقول لعبتها صح وضرب عصفورين بحجر,0
6879,ماقدرت اكمل الفديو يعني مسوي انو يجلد ذحين,0
6880,بالله احد يشوف طريق للنهاءي العلم ان اخر مباراه فازوا كانت بضربات الحظ,3
6881,فاكر انت الموقف,0
6882,ويش,0
6883,كميه قذف مو طبيعيه راعي التويته الرجال اللي يعلقون الله يشفيهم عاطين السالفه اكبر حجمها,0
6884,واخزياه عيب والله يابنات,1
6885,بوكن بو جمعكن يالفاسدات فين الجمال الموضوع والله البنت المتربيه زين ماتقدر ترفع بالرجال وتكلمه,1
6886,كففف اذا فكرت اخرم اذوني مره ثانيه ٨ شهور وللحين فصخت الحلق انزف,0
6887,قققققققققررررفف انسحب فريقكم الخفيف انا ماوكلي,3
6888,اطول فا السنه الموظفين,0
6889,يالله يالحسد الله,0
6890,عمايلك السودا اكيد ماقي براسك تعال اكويك عشان تبقا نص اصلع ونص شعر والناس تشاور وتقول العبيط اهوه,0
6891,الي فالحين,0
6892,هههههههههههههههههههههههههههههههههههههه,0
6893,شووو بغار الحركه,0
6894,متقمصه دور الامريكيه,0
6895,خلو ببالكم اي قمه ستصل فرقكم ستجد اثار اقدام اكسو فالعالميه امريكا الجواءز بيليبورد,0
6896,ايهه كثييييير وماعندهم شيء تهريج,0
6897,عبروا اشتياقكم وحبكم,0
6898,شكل البنت يتقدم خطاب,0
6899,ياربي صبرني يارب,0
6900,اففف اكرهني يجي الدوام اقدر اقوم النوم الكومباك انصرع اذا فاتني,0
6901,احب اطمن اني فطرت نص جبنه جوده سايحه نص جبنه بيضه بالطماطم كبايه شاي بلبن احب اطمنهم اكتر اني اخدت خافض الحراره المضاد الحيوي دوا الكحه دوا البرد تصبحوا خير,0
6902,فهاوتي مالها حل,0
6903,وصلنا لزمن انعدم الحياء البنات صارو مايشوفون احد لاحياء ولاخجل ومجهره بالمعصيه تصوير واغاني وقله حياء وان وسيم وجميل مايشفعلك الي تسوينه قله حياء وتصوير لاتجلسون تتعذرولنا بنت ترامب وخرابيط صدق قال ناقصات عقل ودين,1
6904,انفضخ قلبي,0
6905,هههههههههههههههههههههههههه ضغطو عدوينك هالصوره,0
6906,مات الحيا الله المستعان,0
6907,مرررره,0
6908,يلعن ده يوم,0
6909,الي بصراحه تتهيت,0
6910,انقهرت,0
6911,اشوفه عادي شاب سعودي وسيم ومسلم  استغرب الضجه الي صايره علء اتفه شي علء اتفه شي لازم ضجه اشبكم تاق ترا ماله داعي ارتقوا شوي,0
6912,احلفي,0
6913,يتوقعون انتاج نتفليكس بيكون انتاج القنوات العربيه,0
6914,يا جبان,0
6915,ترحيل وسحب كفيلهم انت ياي حافي تسترزا احترم مكان رزاك  فاكر بالغيط,0
6916,ابووووووووي ابووس هالجمال,0
6917,سنوات عشان اعتذر لضحيته يموت هههه زين عيل بسم الله نبدا بمنوه,0
6918,رجعنا لشعور المخ المختنق,0
6919,السيسا نتحدا التحدا,0
6920,عقبال مانشوفك معانا بالمدرج قول امين,0
6921,وجع وجع غرقتني سعابيل صرت اتلزق,0
6922,العقوبه اساء الادب وين رجال الامن مايجري التدخل الا اذا المتحرش رجل المفروض المراه تتعاقب التجاوزات الرجل استحا صياح وضحك ومغازل,0
6923,جد استغفر الله الحمد لله عافانا ابتلاهم,0
6924,بالمناسبه مورينهو مدرب جبان لوكاكو بعلوقيه سمالينج بني ادم راس كلب لينجارد الله والوكيل,0
6925,يالله كويس الله يرزقه اجل تم التخلي الباعه البوفيهات والمخابز ووظفوا تتوقعون مين اكثر ناس بتشتري,0
6926,وش هالجيل الفاسد ويقولون ليه كثر الطلاق مافي تربيه  ترا شي مخزي الي قاعد يصير,5
6927,طيب وش اسوي انا وحظي,0
6928,خليه بقا مهو بيتعاكس مش فاضا انا حزينه حزينه,0
6929,ناس يتكلمون الحب الاخلاص ودك تقوله بالذات تتكلم,0
6930,زق متخلف,0
6931,شات تعب قلبي غبار,0
6932,والله ترند السعوديه كميه ققرففف,1
6933,تم لمجموعتك,0
6934,شكلك الجماعه الخاقين,0
6935,الغبيييييييه,0
6936,تو متش اهدا,0
6937,ذولي بالذات ذبحووني ذبحووونييي شهذا الجمااال نننعععمممم خخخييييررررر,0
6938,زكمممممه,0
6939,الحمدالله تربيتنا,0
6940,عن ووجع الچووگرر لماا قاال ومسيررگگ وانتي حضن جووزگ سهہووهہ,0
6941,ابي اعلق طيب,0
6942,الريال احسللك ترا بتشوف شي,0
6943,,0
6944,وش تحسين بوه انتي اللي تصورينه فيديو ومشغله اغنيه طيب مب هامك شي ونظراته انا استحيت وانا مالي دخل يقول عيب يابنت,0
6945,عنفتني نفسيا,0
6946,هههههههههههه انتم خذيتو افضل لاعبي فيفا ١٨ بالسعوديه انه تعادلت مستر فيفا,0
6947,شلون كارثه ياخي حق حقوقه ليش ماهو نادي سعودي زيه زي الهلال والنصر والاتحاد والاهلي والشباب اعوذ بالله وش الحقد والحسد انت اللي ظهورك والاعلاميين اللي شاكلتك الكارثه والمطمه,3
6948,خنازير مران ا  ن  كانو مخططين للغدر ف ي زعيمنا,1
6949,كذب والشيطان شاطر وشيطان الانس اشطر,0
6950,هنيءا لشعب ليبيا اليوم المبارك ليبيا طرابلس بنغازي سبها الجغبوب,0
6951,خرب المسلسل الله يخرب راسهم,0
6952,كوووول,0
6953,ههههههه,0
6954,الله يلوع جبدك احنا شذنبنا,0
6955,شو يخصني,0
6956,الله يخلف هالجيل الجديد جيل ممحونات منتهيات يطاردن الرجال عديمات حيا,1
6957,تبا للارق,0
6958,الحمدلله عافاني مماابتلاء البنات مااحلاني وانا واقفه جناحه واصوره,0
6959,يلعن ابليسك وش زنانير,0
6960,٥٧ سنه صارلنا نحتفل بالعيد الوطني الاخوه الخليجيين اول تهنونا باحتفالاتنا الوطنيه الحجم ياعمي روعتونا,0
6961,اللي يقولن استحا ووش بيقول يقلبي مستانس ماجاء يوم,0
6962,عاجل وفاه فتاه تبلغ العمر واكدوالاطباء سبب وفاتها انها دخلت المطبخ وغسلت الصحون النهايه اكتشفت ان المطبخ مو,0
6963,قلبي انا والله وطول عمري بقلبج واللغه العربيه واخده حته,0
6964,قله ادب بالعالم يشتهر شخص يجيبون صوره قديمه واستلم  يهيه تراه ادمي مو سراميكه ينقال خشتك ثابته ماتغيرت ولدت,0
6965,توك مدخن اع,0
6966,الشعب السعودي لايكاد يذكر شعوب الهند اسيا واوروبا  الكويت وعمان مازالت القطريه تحط بلادهم وتقدم العروض اما انت خلك طيران ناس ياكابتن,1
6967,جعلك للغبار اللي يدفنك انت ومغربيتك,1
6968,للاسف البعض للان يكتب كلمه كن الله يعافيهم هذولا بالذات لازم يداومون الامطار والغبار عشان الاملاء ضعيفه جدا الابتداءي وجديد ويجلسون فشلونا والثاني يكتب كلمه ونا والله لويدري سيبويه تصيبه جلطه,0
6969,والله انها مردغتها,0
6970,بوم يا كيرياكوس,0
6971,هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه يييععععع,0
6972,الترجمه,0
6973,شفت الصحن داك اللي فيلو طماطم بالنص شايفو دا ماما سوتو الباقي كلو انا تحلف برقبه مشبب فين ماجور بعدين,0
6974,ملهاش لازمه الخير بءاا,0
6975,مش مرض,0
6976,اليك,0
6977,المفروض يدفعوهم غرامه يمكن يعقلون,0
6978,اغلب العيال تهكرت جوالاتهم خلفيه ۆش الاصدارات الي يتهكر الواتس  واحد الواتس قالو القروبات اذ ارسلو الرمز يتهكرون الي خرجت م ا ن  القروبات وسويت حضر للي يرسلها الشغلات,0
6979,حامت تسبدي اصبح وامسي هالزق,0
6980,قطر شريفه اسراءيل هههههههههههههههههههههههههههههههههههههههههههههههههههه تف تف,1
6981,منظر حضاري طبعا ليبرالي مانجيك باب الدين والايات نكلمك بعقليتك الملوثه الله يجعل بناتك يعجبون بالرجال قدام نقيسها نظرتك لبنات الناس فعادي ماتفرق اعجاب نساءك بالرجال استغفر الله واتوب الله ياخذك,2
6982,بالنسبه مستحيل اتزوج بنت ذهبت الا المكان,0
6983,صرمايه حلجك يا ال تاج راسك,0
6984,متخرجتيش,0
6985,الله الوكيل  ماعاد بنات وربي لان البنات يتميزن بالحياء  قليلات ادب احرجتن الرجل وشهرتنه غصب المفروض ترحن لشباب مستواكن خرفان  اهلهن وينهم عيفتنه شغله وعيشته الله ياخذكن,1
6986,قمه الانحطاط والابتذال,0
6987,اخخخ تذكرت اياام ماكد ضحكت قلب طشرتنا الدنيا كلن شافت حياه الله يستر اوجعن قلبي منجد,0
6988,عاهات بزمنكم كانوا يصولون ويجولون اسيا  ختاما بعالميه ضد سوباولو البرازيلي  وانت بعز مستواك حققت الدوري ٣٢ سنه عاجفه بالضحك والطقطقه,3
6989,ابراء للذمه اللي جبت ماء صغير تراني شارب وكنت احط اصبعي اقيس درجه البروده,0
6990,وش قلت الادب هاذي فديتكم خلو الرجال يسترزق,0
6991,ياوجه الله غمزه لكليجا شعب خفيف يهب,1
6992,مداني اتمرخ الله يهديهم زيت ماي الخ اخرتها تفله واحد مادري  الواحد يقرا  الحريم مطيرات هالاشكال,1
6993,وطينه اخر حاجه,0
6994,صاحب فكره موضه المخطط هالسنه سخيف وماعنده سالفه وعبيط احبه الدوام لابسين مخطط احس بهج اقدر اتحمل,5
6995,اشتغلون امس سب طيب انا خريجه تعليم وبصير معلمه انا زي اللي درستني اعنف الطالبات والله حق ترز اسمي كامل وتسبني لاني بكون خنت الامانه وثاني شي امر طبيعي اتكلم تجربتي الناس ذكروا شخص شخصين عنفوهم بالمدارس ماقالوا المعلمين لازم نظريه المءامره والصياح,0
6996,بط الله راسك وراس شله الله,0
6997,قسم بالله السعوديه انحدار نضحك ليش وخاصه البنات فاهمين الانفتاح انحراف وديت وسكر وحشيش غلط وبنات الكلب حقات اسقاط الولايه يشوفون اللي صاير ابوهم وخاصه الجنادريه كريهه الاغلب يروحون يرقمون شيء مقرف الله يلعنكم,1
6998,استغفر الله اللهم اني صاءم اقدر احكي,0
6999,صارت وجا سيل قوي,0
7000,فرق بيان النادي والهيءه,0
7001,ههههههههههههههههههه اي اكلته,0
7002,الكذب بريال يامطلقه,0
7003,هيءه كبار العلماء المنافقين الحمدلله انو اهلي ماسمعو كلامكم وحرقو الصور زي باقي الناس الله ناس كثير حرقو صور وذكريات حلوه عشان كلامكم واخر شي تتصورو سلفي,5
7004,بسبب المهازل يفقد الشخص شغفه وحبه للمصارعه الحره يعني الخطه اتسربت سنه والكل متوقعها اي مفاجاه او اي تغيير تفوز رومن وتحاول تخليه يتصدر المنيا ٤ مرات التوالي اتمنا يدخل سترومان كطرف ثالث وياخذ اللقب المنيا اتمنا,0
7005,يععععععع وين الجمال بالموضوع,0
7006,فااااال الله فالك يا راعي التاق  بسم الله ربي يطول بعمري طاعته  ايش هالتاق اعوذ بالله  قسم مو صاحيين,0
7007,سقطه حقها يا ساقط,1
7008,ناس اسولف معاهم سنه مااطفش  وناس يقولون كيفك قلبو  يجيني مرض القلبو حقي,0
7009,القحبه الي تبغا تشم خصاويني السودا وتلحسها تجي خاص قحبه شرموطه كلبه ديوثه فاجره عاهره عنف ذل سادي سكس نيك عم فحل زب زانيه ممحونه فجور محنه طيز كس شهوه ذل نيك دياثه عنيف عمه سحاقيه,0
7010,الخير لكل شخص يضع قراره يستحق يوم جميل يابه لمعكرات المزاج العسر يسرا,0
7011,والله ان بلاء هالخشم المسكينه احيانا اخليها تسولف دقيقه كامله ملتفته يسعد خشمها اشتقت,0
7012,ربنا مايوعدكم بسواق ميكروباص رغم زي الي انا راكب معاه دلوقتي ده,0
7013,اسعاركم معقوله اتابع سناب اقل دوره الي الف ريال,0
7014,ناصر كيفي قال ايش قال ناصر ليه ماهو بعاجبك اسم ناصر,0
7015,نعتب النمران العتب البنت الي ماحشمت روحها والي مايحشم روحه محد يحشمه,0
7016,الشعب عدو ليش يتعاملون معاه الطريقه اذلال انا الصامدين اثناء الاحتلال افدينا بروحنا نملك للوطن جزاء المواطنه حبنا للارض ورغم نقدم الانجازات للوطن ضرب الحزام للاسف,0
7017,افف ويع وش هالخياس والعفن احس صارت ريحه عباتي ريحتها الخايسه,0
7018,هاي زبطت,0
7019,اللهم الحمد ياربي لاكن يومي ناقص والله وين الواسطات والظايف الزينه وظاءف,0
7020,المحنه يحماره,0
7021,يلعن ام القهر اذا جيت تفهم هندي ويطالع اخر شي يسفطك ويكمل كنس,1
7022,هڼ,0
7023,واللعنتين الثنين,0
7024,احساس يوم السبت,0
7025,شهنق ال فتكلم,0
7026,دخيلكن حدا يقلي انو عندو شي ولد عاصي الحلاني ببيت الحلاني مش ضروري واحد بيو بيغني يغني ارحمو البشر,0
7027,وانا ايش دخلني مشبه بيها,0
7028,عنقز عدوينك قول امين,0
7029,يليت دخلت ب خيزرانه,0
7030,بالاعلان بامسي يقتل تورغوت والسلطان يحاسب ارطغرل تشكيكه بعدالته والمسلسل ماله يصير هندي,0
7031,وربي انها حياء الرياض خلي النادر يتمسخر بكيفكم,0
7032,بسم الله عليج,0
7033,خلاص واضح انك حياء,0
7034,ياعيني القصف,0
7035,الله الوكيل المتخاذلين كانوا,0
7036,دايم تسحب فعالياتك,0
7037,يكفي,0
7038,جد هاذي اقبح انواع الموضات اللي شفتها,0
7039,يعععععععععع حالتكم مستعصيه يالسعاوده,1
7040,انتي كريمه وانا استاهل,0
7041,لعب وقاله صوته واو,0
7042,الرقم الهاتف المطلوب مغلق او خارج نطاق التغطيه الرجاء معاوده الاتصال صخونه لهيج وصخ,0
7043,انا ولاءي لليمني الحقيقي اللي عايش ببلده ومحافظ عاداته وتقاليده اللي حنا نعرفها زين اما اللي عايشين برا وناسين بلدهم وتخلوا قيمهم الاصيله وعاداتهم الاسلاميه اعتبرهم يمنين اصلا,1
7044,دعيت عشان حركت انتا دوام الشيوخ,0
7045,ليش ماتصيرين ايجابيه وتسوين نشاط يرضي ضميرك وعقلك الباطن بالعكس اشوف النشاط متعه ولطالبات,0
7046,دعوه للاستفراغ,0
7047,انا رح اتكلم,0
7048,طعس قروي تجي انا مااعرف للمعلوميه اقدر احاكمك الكلمه لان عنصريه واستنقاص يسكن القريه رد يدل الافلاس غرابه اتكلم شيء مقيد ورايك فيني يهمني تعنين بكتابه رايك فيني الاسءله تم الاجابات,0
7049,ضرس العقل غيرررر اعوذ بالله,0
7050,ايش دا التخلف اللي العربيه تنقل الخبر وانتو موصلينه ترند انه مخترع الذره مايحتاج دا فعلا ثقافه وتفكير شعب متدني تفشلون,0
7051,انتم وضفوا هالامه اللي وظايف وعقب يصير خير الترفيه  اللي ماشفنا الا انقطاع المطر,0
7052,خلك بلادك ووردك اعتبره وصل,0
7053,اتركه ترا شبيح كبير لقيامه ارطغل,0
7054,صباحي دواءر حكوميه يعني لعبان نفسس,0
7055,كنت زعلانه ابوي يبيني اروح الجنادريه صديقاتي هالاشكال الحمدلله اني رحت والحمدلله انه رافض الوضع واضح انه ملحجه,0
7056,وعااده وين جيش النخبه علبه الالوان,0
7057,يقعد العميل يزن يزن يزن يزن يزن يزن يزن يزن الاخر تديله المعلومه يقولك انا كنت بسال,0
7058,قليله حياء صوتها مستفز,0
7059,الله يعافينا يبتلينا شفاحه صدق انا رايحه للجنادريه ودخلت ركن القصيم شفت الكليجا ماشفته,0
7060,يا هيلق وراكم الرجال مستحي اكثر  مالت جحلط,1
7061,عجبتك تعززله عشانه ضفدع زيك,0
7062,جد يفشلون ربي,0
7063,راءحه الاكتءاب يوم الاتنين,0
7064,بجد احنا حرفيا اتمسح كرامتنا الارض,0
7065,هههههههههههههههههههههههههههههههههههههههههههههههههههههههههه مرحبا,0
